InvoiceNo,TransactionDate,Customer_ID,Planet,UpdatedDate
537134,2010-12-05 00:00:00,16983,Abydos,2018-06-21 10:03:55
537135,2010-12-05 00:00:00,17059,Abydos,2018-06-21 10:03:55
537136,2010-12-05 00:00:00,12748,Abydos,2018-06-21 10:03:55
537137,2010-12-05 00:00:00,16327,Abydos,2018-06-21 10:03:55
537138,2010-12-05 12:44:00,17211,Abydos,2018-06-21 10:03:55
537139,2010-12-05 00:00:00,17026,Abydos,2018-06-21 10:03:55
537140,2010-12-05 00:00:00,12748,Abydos,2018-06-21 10:03:55
537141,2010-12-05 00:00:00,15570,Abydos,2018-06-21 10:03:55
537142,2010-12-05 00:00:00,12748,Abydos,2018-06-21 10:03:55
537144,2010-12-05 00:00:00,15880,Abydos,2018-06-21 10:03:55
537153,2010-12-05 00:00:00,16718,Abydos,2018-06-21 10:03:55
537154,2010-12-05 13:05:00,15808,Abydos,2018-06-21 10:03:55
537155,2010-12-05 13:05:00,12748,Abydos,2018-06-21 10:03:55
537156,2010-12-05 00:00:00,17858,Abydos,2018-06-21 10:03:55
537158,2010-12-05 00:00:00,16393,Abydos,2018-06-21 10:03:55
537159,2010-12-05 00:00:00,14527,Abydos,2018-06-21 10:03:55
537160,2010-12-05 00:00:00,14161,Abydos,2018-06-21 10:03:55
537163,2010-12-05 00:00:00,17863,Abydos,2018-06-21 10:03:55
537176,2010-12-05 00:00:00,16411,Abydos,2018-06-21 10:03:55
537179,2010-12-05 13:29:00,13767,Abydos,2018-06-21 10:03:55
537192,2010-12-05 13:42:00,16402,Abydos,2018-06-21 10:03:55
537193,2010-12-05 00:00:00,15023,Abydos,2018-06-21 10:03:55
537194,2010-12-05 00:00:00,17402,Abydos,2018-06-21 10:03:55
537195,2010-12-05 13:55:00,15311,Abydos,2018-06-21 10:03:55
537196,2010-12-05 00:00:00,15426,Abydos,2018-06-21 10:03:55
537197,2010-12-05 00:00:00,12647,Athas,2018-06-21 10:03:55
537198,2010-12-05 14:03:00,12647,Athas,2018-06-21 10:03:55
537199,2010-12-05 00:00:00,15894,Abydos,2018-06-21 10:03:55
537200,2010-12-05 14:17:00,15867,Abydos,2018-06-21 10:03:55
537201,2010-12-05 00:00:00,12472,Athas,2018-06-21 10:03:55
537202,2010-12-05 14:25:00,14506,Abydos,2018-06-21 10:03:55
537204,2010-12-05 14:45:00,15555,Abydos,2018-06-21 10:03:55
537205,2010-12-05 00:00:00,13034,Abydos,2018-06-21 10:03:55
537206,2010-12-05 00:00:00,15235,Abydos,2018-06-21 10:03:55
537207,2010-12-05 15:06:00,17402,Abydos,2018-06-21 10:03:55
537208,2010-12-05 15:12:00,15889,Abydos,2018-06-21 10:03:55
537209,2010-12-05 15:12:00,14606,Abydos,2018-06-21 10:03:55
537210,2010-12-05 15:15:00,15953,Abydos,2018-06-21 10:03:55
537211,2010-12-05 00:00:00,16143,Abydos,2018-06-21 10:03:55
537212,2010-12-05 00:00:00,12720,Athas,2018-06-21 10:03:55
537213,2010-12-05 00:00:00,12748,Abydos,2018-06-21 10:03:55
537214,2010-12-05 00:00:00,16422,Abydos,2018-06-21 10:03:55
537215,2010-12-05 00:00:00,12747,Abydos,2018-06-21 10:03:55
537216,2010-12-05 00:00:00,15502,Abydos,2018-06-21 10:03:55
537217,2010-12-05 15:40:00,15502,Abydos,2018-06-21 10:03:55
537218,2010-12-05 00:00:00,12763,Imecka,2018-06-21 10:03:55
537219,2010-12-05 00:00:00,14081,Abydos,2018-06-21 10:03:55
537220,2010-12-05 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
537221,2010-12-05 00:00:00,17965,Abydos,2018-06-21 10:03:55
537222,2010-12-06 00:00:00,14404,Abydos,2018-06-21 10:03:55
537223,2010-12-05 00:00:00,13579,Abydos,2018-06-21 10:03:55
537224,2010-12-05 00:00:00,13174,Abydos,2018-06-21 10:03:55
537225,2010-12-05 00:00:00,12748,Abydos,2018-06-21 10:03:55
537226,2010-12-06 08:34:00,15987,Abydos,2018-06-21 10:03:55
537227,2010-12-06 00:00:00,17677,Abydos,2018-06-21 10:03:55
537228,2010-12-06 00:00:00,17677,Abydos,2018-06-21 10:03:55
537229,2010-12-06 00:00:00,17677,Abydos,2018-06-21 10:03:55
537230,2010-12-06 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
537231,2010-12-06 00:00:00,13652,Abydos,2018-06-21 10:03:55
537233,2010-12-06 00:00:00,17428,Abydos,2018-06-21 10:03:55
537235,2010-12-06 00:00:00,17381,Abydos,2018-06-21 10:03:55
537236,2010-12-06 00:00:00,16858,Abydos,2018-06-21 10:03:55
537237,2010-12-06 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
537238,2010-12-06 10:03:00,16161,Abydos,2018-06-21 10:03:55
537239,2010-12-06 10:05:00,18219,Abydos,2018-06-21 10:03:55
537240,2010-12-06 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
537241,2010-12-06 00:00:00,14293,Abydos,2018-06-21 10:03:55
537242,2010-12-06 00:00:00,14748,Abydos,2018-06-21 10:03:55
537243,2010-12-06 00:00:00,16638,Abydos,2018-06-21 10:03:55
537244,2010-12-06 00:00:00,17674,Abydos,2018-06-21 10:03:55
537245,2010-12-06 10:24:00,14748,Abydos,2018-06-21 10:03:55
537246,2010-12-06 10:27:00,12808,Dozaria,2018-06-21 10:03:55
537247,2010-12-06 00:00:00,13094,Abydos,2018-06-21 10:03:55
537248,2010-12-06 00:00:00,15899,Abydos,2018-06-21 10:03:55
537249,2010-12-06 00:00:00,16955,Abydos,2018-06-21 10:03:55
537250,2010-12-06 00:00:00,12708,Athas,2018-06-21 10:03:55
537252,2010-12-06 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
537253,2010-12-06 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
537254,2010-12-06 00:00:00,15898,Abydos,2018-06-21 10:03:55
537255,2010-12-06 11:03:00,14443,Abydos,2018-06-21 10:03:55
537256,2010-12-06 11:06:00,16210,Abydos,2018-06-21 10:03:55
537257,2010-12-06 11:10:00,17691,Abydos,2018-06-21 10:03:55
537258,2010-12-06 00:00:00,17227,Abydos,2018-06-21 10:03:55
537262,2010-12-06 00:00:00,15039,Abydos,2018-06-21 10:03:55
537265,2010-12-06 00:00:00,15919,Abydos,2018-06-21 10:03:55
537298,2010-12-06 11:37:00,13497,Abydos,2018-06-21 10:03:55
537301,2010-12-06 00:00:00,15860,Abydos,2018-06-21 10:03:55
537312,2010-12-06 00:00:00,14189,Abydos,2018-06-21 10:03:55
537313,2010-12-06 00:00:00,15304,Abydos,2018-06-21 10:03:55
537332,2010-12-06 00:00:00,14344,Abydos,2018-06-21 10:03:55
537334,2010-12-06 12:06:00,16719,Abydos,2018-06-21 10:03:55
537335,2010-12-06 00:00:00,15048,Abydos,2018-06-21 10:03:55
537346,2010-12-06 12:21:00,15301,Abydos,2018-06-21 10:03:55
537350,2010-12-06 12:23:00,14708,Abydos,2018-06-21 10:03:55
537351,2010-12-06 12:23:00,16898,Abydos,2018-06-21 10:03:55
537354,2010-12-06 00:00:00,12748,Abydos,2018-06-21 10:03:55
537359,2010-12-06 00:00:00,14825,Abydos,2018-06-21 10:03:55
537360,2010-12-06 00:00:00,18113,Abydos,2018-06-21 10:03:55
537362,2010-12-06 00:00:00,17596,Abydos,2018-06-21 10:03:55
537365,2010-12-06 00:00:00,15078,Abydos,2018-06-21 10:03:55
537366,2010-12-06 12:39:00,14085,Abydos,2018-06-21 10:03:55
537367,2010-12-06 00:00:00,15078,Abydos,2018-06-21 10:03:55
537368,2010-12-06 00:00:00,14911,Beachworld,2018-06-21 10:03:55
537369,2010-12-06 00:00:00,17860,Abydos,2018-06-21 10:03:55
537370,2010-12-06 00:00:00,13155,Abydos,2018-06-21 10:03:55
537371,2010-12-06 00:00:00,15028,Abydos,2018-06-21 10:03:55
537372,2010-12-06 00:00:00,16919,Abydos,2018-06-21 10:03:55
537374,2010-12-06 00:00:00,17259,Abydos,2018-06-21 10:03:55
537375,2010-12-06 00:00:00,17019,Abydos,2018-06-21 10:03:55
537376,2010-12-06 00:00:00,16722,Abydos,2018-06-21 10:03:55
537377,2010-12-06 00:00:00,15882,Abydos,2018-06-21 10:03:55
537378,2010-12-06 00:00:00,14911,Beachworld,2018-06-21 10:03:55
537380,2010-12-06 13:12:00,15882,Abydos,2018-06-21 10:03:55
537381,2010-12-06 00:00:00,14667,Abydos,2018-06-21 10:03:55
537382,2010-12-06 00:00:00,16710,Abydos,2018-06-21 10:03:55
537384,2010-12-06 00:00:00,15984,Abydos,2018-06-21 10:03:55
537385,2010-12-06 00:00:00,14487,Abydos,2018-06-21 10:03:55
537386,2010-12-06 00:00:00,14911,Beachworld,2018-06-21 10:03:55
537387,2010-12-06 00:00:00,13468,Abydos,2018-06-21 10:03:55
537388,2010-12-06 13:35:00,17682,Abydos,2018-06-21 10:03:55
537389,2010-12-06 00:00:00,17757,Abydos,2018-06-21 10:03:55
537390,2010-12-06 00:00:00,16658,Abydos,2018-06-21 10:03:55
537391,2010-12-06 13:53:00,16550,Abydos,2018-06-21 10:03:55
537392,2010-12-06 00:00:00,17068,Abydos,2018-06-21 10:03:55
537393,2010-12-06 00:00:00,13089,Abydos,2018-06-21 10:03:55
537394,2010-12-06 00:00:00,13089,Abydos,2018-06-21 10:03:55
537395,2010-12-06 00:00:00,15356,Abydos,2018-06-21 10:03:55
537396,2010-12-06 00:00:00,17223,Abydos,2018-06-21 10:03:55
537397,2010-12-06 00:00:00,16817,Abydos,2018-06-21 10:03:55
537399,2010-12-06 00:00:00,13030,Abydos,2018-06-21 10:03:55
537400,2010-12-06 00:00:00,17191,Abydos,2018-06-21 10:03:55
537403,2010-12-06 14:43:00,17191,Abydos,2018-06-21 10:03:55
537404,2010-12-06 14:46:00,17191,Abydos,2018-06-21 10:03:55
537405,2010-12-06 00:00:00,17841,Abydos,2018-06-21 10:03:55
537407,2010-12-06 00:00:00,15502,Abydos,2018-06-21 10:03:55
537409,2010-12-06 00:00:00,15194,Abydos,2018-06-21 10:03:55
537410,2010-12-06 15:03:00,14409,Abydos,2018-06-21 10:03:55
537411,2010-12-06 15:06:00,Unknown,Abydos,2018-06-21 10:03:55
537412,2010-12-06 00:00:00,14409,Abydos,2018-06-21 10:03:55
537415,2010-12-06 00:00:00,16654,Abydos,2018-06-21 10:03:55
537418,2010-12-06 00:00:00,17884,Abydos,2018-06-21 10:03:55
537419,2010-12-06 00:00:00,13495,Abydos,2018-06-21 10:03:55
537420,2010-12-06 15:18:00,17519,Abydos,2018-06-21 10:03:55
537421,2010-12-06 00:00:00,17218,Abydos,2018-06-21 10:03:55
537422,2010-12-06 00:00:00,17812,Abydos,2018-06-21 10:03:55
537423,2010-12-06 15:34:00,14215,Abydos,2018-06-21 10:03:55
537424,2010-12-06 00:00:00,15602,Abydos,2018-06-21 10:03:55
537425,2010-12-06 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
537426,2010-12-06 15:36:00,Unknown,Abydos,2018-06-21 10:03:55
537428,2010-12-06 15:38:00,17320,Abydos,2018-06-21 10:03:55
537429,2010-12-06 00:00:00,12748,Abydos,2018-06-21 10:03:55
537432,2010-12-06 16:10:00,Unknown,Abydos,2018-06-21 10:03:55
537433,2010-12-06 16:36:00,12913,Abydos,2018-06-21 10:03:55
537434,2010-12-07 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
537435,2010-12-06 16:58:00,17920,Abydos,2018-06-21 10:03:55
537440,2010-12-06 00:00:00,17869,Abydos,2018-06-21 10:03:55
537441,2010-12-06 00:00:00,13564,Abydos,2018-06-21 10:03:55
537442,2010-12-06 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
537446,2010-12-07 00:00:00,18055,Abydos,2018-06-21 10:03:55
537447,2010-12-07 09:21:00,13963,Abydos,2018-06-21 10:03:55
537448,2010-12-07 00:00:00,17450,Abydos,2018-06-21 10:03:55
537456,2010-12-07 09:43:00,17450,Abydos,2018-06-21 10:03:55
537457,2010-12-07 09:51:00,17511,Abydos,2018-06-21 10:03:55
537458,2010-12-07 09:55:00,17091,Abydos,2018-06-21 10:03:55
537459,2010-12-07 00:00:00,17470,Abydos,2018-06-21 10:03:55
537460,2010-12-07 00:00:00,17616,Abydos,2018-06-21 10:03:55
537461,2010-12-07 10:06:00,15649,Abydos,2018-06-21 10:03:55
537462,2010-12-07 00:00:00,17228,Abydos,2018-06-21 10:03:55
537463,2010-12-07 00:00:00,12681,Altair IV,2018-06-21 10:03:55
537464,2010-12-07 00:00:00,14907,Abydos,2018-06-21 10:03:55
537465,2010-12-07 10:32:00,17735,Abydos,2018-06-21 10:03:55
537467,2010-12-07 00:00:00,16059,Abydos,2018-06-21 10:03:55
537468,2010-12-07 00:00:00,12567,Altair IV,2018-06-21 10:03:55
537469,2010-12-07 00:00:00,17720,Abydos,2018-06-21 10:03:55
537470,2010-12-07 10:47:00,15018,Abydos,2018-06-21 10:03:55
537471,2010-12-07 00:00:00,14344,Abydos,2018-06-21 10:03:55
537472,2010-12-07 00:00:00,12971,Abydos,2018-06-21 10:03:55
537476,2010-12-07 11:26:00,15838,Abydos,2018-06-21 10:03:55
537484,2010-12-07 11:30:00,14733,Abydos,2018-06-21 10:03:55
537489,2010-12-07 11:33:00,17017,Abydos,2018-06-21 10:03:55
537509,2010-12-07 11:41:00,13756,Abydos,2018-06-21 10:03:55
537523,2010-12-07 00:00:00,14176,Abydos,2018-06-21 10:03:55
537534,2010-12-07 11:48:00,Unknown,Abydos,2018-06-21 10:03:55
537538,2010-12-07 11:49:00,15353,Abydos,2018-06-21 10:03:55
537567,2010-12-07 00:00:00,18119,Abydos,2018-06-21 10:03:55
537592,2010-12-07 00:00:00,17491,Abydos,2018-06-21 10:03:55
537593,2010-12-07 00:00:00,14282,Abydos,2018-06-21 10:03:55
537594,2010-12-07 00:00:00,12647,Athas,2018-06-21 10:03:55
537595,2010-12-07 00:00:00,13569,Abydos,2018-06-21 10:03:55
537598,2010-12-07 00:00:00,14135,Abydos,2018-06-21 10:03:55
537599,2010-12-07 00:00:00,17954,Abydos,2018-06-21 10:03:55
537601,2010-12-07 00:00:00,17287,Abydos,2018-06-21 10:03:55
537603,2010-12-07 00:00:00,14673,Abydos,2018-06-21 10:03:55
537604,2010-12-07 13:01:00,13488,Abydos,2018-06-21 10:03:55
537605,2010-12-07 00:00:00,16221,Abydos,2018-06-21 10:03:55
537606,2010-12-07 13:16:00,15002,Abydos,2018-06-21 10:03:55
537607,2010-12-07 00:00:00,15965,Abydos,2018-06-21 10:03:55
537608,2010-12-07 00:00:00,15024,Abydos,2018-06-21 10:03:55
537609,2010-12-07 00:00:00,17675,Abydos,2018-06-21 10:03:55
537612,2010-12-07 00:00:00,13769,Abydos,2018-06-21 10:03:55
537614,2010-12-07 00:00:00,16904,Abydos,2018-06-21 10:03:55
537615,2010-12-07 00:00:00,15898,Abydos,2018-06-21 10:03:55
537616,2010-12-07 00:00:00,16904,Abydos,2018-06-21 10:03:55
537617,2010-12-07 00:00:00,16086,Abydos,2018-06-21 10:03:55
537618,2010-12-07 13:50:00,15061,Abydos,2018-06-21 10:03:55
537619,2010-12-07 00:00:00,13786,Abydos,2018-06-21 10:03:55
537620,2010-12-07 14:00:00,13880,Abydos,2018-06-21 10:03:55
537621,2010-12-07 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
537622,2010-12-07 14:30:00,13173,Abydos,2018-06-21 10:03:55
537623,2010-12-07 00:00:00,15858,Abydos,2018-06-21 10:03:55
537624,2010-12-07 00:00:00,12748,Abydos,2018-06-21 10:03:55
537625,2010-12-07 14:57:00,15180,Abydos,2018-06-21 10:03:55
537626,2010-12-07 00:00:00,12347,Jakku,2018-06-21 10:03:55
537627,2010-12-07 00:00:00,14739,Abydos,2018-06-21 10:03:55
537628,2010-12-07 00:00:00,16293,Abydos,2018-06-21 10:03:55
537629,2010-12-07 15:03:00,17419,Abydos,2018-06-21 10:03:55
537631,2010-12-07 00:00:00,17419,Abydos,2018-06-21 10:03:55
537632,2010-12-07 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
537633,2010-12-07 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
537634,2010-12-07 00:00:00,16775,Abydos,2018-06-21 10:03:55
537635,2010-12-07 00:00:00,16306,Abydos,2018-06-21 10:03:55
537636,2010-12-07 00:00:00,16950,Abydos,2018-06-21 10:03:55
537637,2010-12-07 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
537638,2010-12-07 15:28:00,Unknown,Abydos,2018-06-21 10:03:55
537639,2010-12-07 15:29:00,Unknown,Abydos,2018-06-21 10:03:55
537640,2010-12-07 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
537641,2010-12-07 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
537642,2010-12-07 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
537643,2010-12-07 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
537645,2010-12-07 15:34:00,Unknown,Abydos,2018-06-21 10:03:55
537646,2010-12-07 00:00:00,17591,Abydos,2018-06-21 10:03:55
537648,2010-12-07 15:48:00,12839,Abydos,2018-06-21 10:03:55
537649,2010-12-07 00:00:00,13807,Abydos,2018-06-21 10:03:55
537650,2010-12-07 00:00:00,16125,Abydos,2018-06-21 10:03:55
537653,2010-12-07 15:54:00,17897,Abydos,2018-06-21 10:03:55
537654,2010-12-07 15:59:00,Unknown,Abydos,2018-06-21 10:03:55
537655,2010-12-08 00:00:00,15081,Abydos,2018-06-21 10:03:55
537657,2010-12-07 00:00:00,18102,Abydos,2018-06-21 10:03:55
537658,2010-12-07 00:00:00,18102,Abydos,2018-06-21 10:03:55
537659,2010-12-07 16:43:00,18102,Abydos,2018-06-21 10:03:55
537664,2010-12-07 00:00:00,15024,Abydos,2018-06-21 10:03:55
537665,2010-12-08 00:00:00,16365,Abydos,2018-06-21 10:03:55
537666,2010-12-07 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
537667,2010-12-08 00:00:00,17870,Abydos,2018-06-21 10:03:55
537668,2010-12-08 00:00:00,14821,Abydos,2018-06-21 10:03:55
537669,2010-12-08 08:58:00,16863,Abydos,2018-06-21 10:03:55
537670,2010-12-08 00:00:00,13078,Abydos,2018-06-21 10:03:55
537671,2010-12-08 00:00:00,13267,Abydos,2018-06-21 10:03:55
537672,2010-12-08 00:00:00,13050,Abydos,2018-06-21 10:03:55
537673,2010-12-08 00:00:00,12709,Athas,2018-06-21 10:03:55
537674,2010-12-08 00:00:00,15628,Abydos,2018-06-21 10:03:55
537675,2010-12-08 09:53:00,Unknown,Abydos,2018-06-21 10:03:55
537676,2010-12-08 00:00:00,12386,Anarres,2018-06-21 10:03:55
537678,2010-12-08 00:00:00,16779,Abydos,2018-06-21 10:03:55
537679,2010-12-08 10:05:00,Unknown,Abydos,2018-06-21 10:03:55
537680,2010-12-08 10:11:00,13599,Abydos,2018-06-21 10:03:55
537681,2010-12-08 00:00:00,13329,Abydos,2018-06-21 10:03:55
537682,2010-12-08 00:00:00,13599,Abydos,2018-06-21 10:03:55
537683,2010-12-08 00:00:00,12921,Abydos,2018-06-21 10:03:55
537685,2010-12-08 00:00:00,18077,Abydos,2018-06-21 10:03:55
537686,2010-12-08 00:00:00,14744,Abydos,2018-06-21 10:03:55
537688,2010-12-08 00:00:00,17406,Abydos,2018-06-21 10:03:55
537689,2010-12-08 00:00:00,15750,Abydos,2018-06-21 10:03:55
537690,2010-12-08 10:38:00,13983,Abydos,2018-06-21 10:03:55
537691,2010-12-08 10:39:00,13842,Abydos,2018-06-21 10:03:55
537692,2010-12-08 10:40:00,14796,Abydos,2018-06-21 10:03:55
537693,2010-12-08 00:00:00,12441,Altair IV,2018-06-21 10:03:55
537694,2010-12-08 10:46:00,14901,Abydos,2018-06-21 10:03:55
537698,2010-12-08 00:00:00,13199,Abydos,2018-06-21 10:03:55
537700,2010-12-08 10:51:00,18229,Abydos,2018-06-21 10:03:55
537707,2010-12-08 00:00:00,14032,Abydos,2018-06-21 10:03:55
537738,2010-12-08 00:00:00,17706,Abydos,2018-06-21 10:03:55
537743,2010-12-08 11:02:00,17706,Abydos,2018-06-21 10:03:55
537751,2010-12-08 00:00:00,17706,Abydos,2018-06-21 10:03:55
537754,2010-12-08 00:00:00,16081,Abydos,2018-06-21 10:03:55
537755,2010-12-08 11:31:00,16525,Abydos,2018-06-21 10:03:55
537757,2010-12-08 00:00:00,17975,Abydos,2018-06-21 10:03:55
537758,2010-12-08 00:00:00,16122,Abydos,2018-06-21 10:03:55
537759,2010-12-08 00:00:00,13126,Abydos,2018-06-21 10:03:55
537760,2010-12-08 11:42:00,15973,Abydos,2018-06-21 10:03:55
537761,2010-12-08 00:00:00,13126,Abydos,2018-06-21 10:03:55
537762,2010-12-08 00:00:00,16558,Abydos,2018-06-21 10:03:55
537764,2010-12-08 12:06:00,16893,Abydos,2018-06-21 10:03:55
537765,2010-12-08 00:00:00,14606,Abydos,2018-06-21 10:03:55
537766,2010-12-08 00:00:00,17677,Abydos,2018-06-21 10:03:55
537767,2010-12-08 00:00:00,15100,Abydos,2018-06-21 10:03:55
537768,2010-12-08 00:00:00,15750,Abydos,2018-06-21 10:03:55
537769,2010-12-08 00:00:00,15021,Abydos,2018-06-21 10:03:55
537770,2010-12-08 00:00:00,15529,Abydos,2018-06-21 10:03:55
537771,2010-12-08 00:00:00,15498,Abydos,2018-06-21 10:03:55
537772,2010-12-08 00:00:00,18043,Abydos,2018-06-21 10:03:55
537773,2010-12-08 00:00:00,16016,Abydos,2018-06-21 10:03:55
537774,2010-12-08 12:40:00,14060,Abydos,2018-06-21 10:03:55
537775,2010-12-08 12:41:00,17722,Abydos,2018-06-21 10:03:55
537780,2010-12-08 00:00:00,17324,Abydos,2018-06-21 10:03:55
537781,2010-12-08 00:00:00,17341,Abydos,2018-06-21 10:03:55
537789,2010-12-08 00:00:00,14051,Abydos,2018-06-21 10:03:55
537791,2010-12-08 00:00:00,16233,Abydos,2018-06-21 10:03:55
537792,2010-12-08 00:00:00,16385,Abydos,2018-06-21 10:03:55
537793,2010-12-08 00:00:00,15032,Abydos,2018-06-21 10:03:55
537794,2010-12-08 00:00:00,16713,Abydos,2018-06-21 10:03:55
537795,2010-12-08 00:00:00,17213,Abydos,2018-06-21 10:03:55
537796,2010-12-08 00:00:00,18061,Abydos,2018-06-21 10:03:55
537799,2010-12-08 00:00:00,15916,Abydos,2018-06-21 10:03:55
537800,2010-12-08 00:00:00,12748,Abydos,2018-06-21 10:03:55
537801,2010-12-08 00:00:00,15221,Abydos,2018-06-21 10:03:55
537802,2010-12-08 00:00:00,13455,Abydos,2018-06-21 10:03:55
537803,2010-12-08 13:14:00,15916,Abydos,2018-06-21 10:03:55
537804,2010-12-08 13:17:00,12748,Abydos,2018-06-21 10:03:55
537806,2010-12-08 13:21:00,13113,Abydos,2018-06-21 10:03:55
537808,2010-12-08 00:00:00,15311,Abydos,2018-06-21 10:03:55
537809,2010-12-08 00:00:00,14217,Abydos,2018-06-21 10:03:55
537810,2010-12-08 13:30:00,15032,Abydos,2018-06-21 10:03:55
537811,2010-12-08 13:30:00,17262,Abydos,2018-06-21 10:03:55
537813,2010-12-08 13:38:00,18259,Abydos,2018-06-21 10:03:55
537815,2010-12-08 13:49:00,17676,Abydos,2018-06-21 10:03:55
537816,2010-12-08 00:00:00,16679,Abydos,2018-06-21 10:03:55
537817,2010-12-08 00:00:00,18269,Abydos,2018-06-21 10:03:55
537818,2010-12-08 13:53:00,12766,Dozaria,2018-06-21 10:03:55
537819,2010-12-08 00:00:00,15298,Abydos,2018-06-21 10:03:55
537822,2010-12-08 00:00:00,13523,Abydos,2018-06-21 10:03:55
537823,2010-12-08 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
537825,2010-12-08 00:00:00,15005,Abydos,2018-06-21 10:03:55
537826,2010-12-08 00:00:00,15581,Abydos,2018-06-21 10:03:55
537827,2010-12-08 00:00:00,15332,Gunsmoke,2018-06-21 10:03:55
537828,2010-12-08 14:43:00,15680,Abydos,2018-06-21 10:03:55
537829,2010-12-08 00:00:00,15498,Abydos,2018-06-21 10:03:55
537830,2010-12-08 00:00:00,13649,Abydos,2018-06-21 10:03:55
537831,2010-12-08 00:00:00,17894,Abydos,2018-06-21 10:03:55
537833,2010-12-08 00:00:00,13270,Abydos,2018-06-21 10:03:55
537836,2010-12-08 00:00:00,14866,Abydos,2018-06-21 10:03:55
537837,2010-12-08 00:00:00,13077,Abydos,2018-06-21 10:03:55
537839,2010-12-08 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
537840,2010-12-08 00:00:00,13531,Abydos,2018-06-21 10:03:55
537841,2010-12-08 00:00:00,13848,Abydos,2018-06-21 10:03:55
537842,2010-12-08 15:12:00,13140,Abydos,2018-06-21 10:03:55
537843,2010-12-08 00:00:00,15713,Abydos,2018-06-21 10:03:55
537844,2010-12-08 00:00:00,17999,Abydos,2018-06-21 10:03:55
537845,2010-12-08 00:00:00,17690,Abydos,2018-06-21 10:03:55
537846,2010-12-08 00:00:00,15347,Abydos,2018-06-21 10:03:55
537847,2010-12-08 00:00:00,14766,Abydos,2018-06-21 10:03:55
537848,2010-12-08 00:00:00,13777,Abydos,2018-06-21 10:03:55
537849,2010-12-08 00:00:00,13777,Abydos,2018-06-21 10:03:55
537850,2010-12-08 15:38:00,16722,Abydos,2018-06-21 10:03:55
537851,2010-12-08 00:00:00,13758,Abydos,2018-06-21 10:03:55
537852,2010-12-08 00:00:00,17340,Abydos,2018-06-21 10:03:55
537854,2010-12-08 15:58:00,13984,Abydos,2018-06-21 10:03:55
537855,2010-12-08 00:00:00,15996,Abydos,2018-06-21 10:03:55
537858,2010-12-09 00:00:00,Unknown,Abydos,2018-06-21 10:03:55
537859,2010-12-08 16:11:00,14030,Abydos,2018-06-21 10:03:55
537861,2010-12-09 00:00:00,16596,Abydos,2018-06-21 10:03:55
537862,2010-12-09 00:00:00,12971,Abydos,2018-06-21 10:03:55
537863,2010-12-09 00:00:00,14030,Abydos,2018-06-21 10:03:55
537864,2010-12-09 00:00:00,16700,Abydos,2018-06-21 10:03:55
537865,2010-12-08 00:00:00,16011,Abydos,2018-06-21 10:03:55
537866,2010-12-08 16:45:00,17655,Abydos,2018-06-21 10:03:55
537867,2010-12-08 00:00:00,16717,Abydos,2018-06-21 10:03:55
537868,2010-12-08 00:00:00,12433,Bara Magna,2018-06-21 10:03:55
537871,2010-12-08 17:20:00,12748,Abydos,2018-06-21 10:03:55
537879,2010-12-09 08:34:00,14243,Abydos,2018-06-21 10:03:55
537880,2010-12-09 00:00:00,12963,Abydos,2018-06-21 10:03:55
537881,2010-12-09 00:00:00,15513,Abydos,2018-06-21 10:03:55
537882,2010-12-09 00:00:00,15079,Abydos,2018-06-21 10:03:55
537883,2010-12-09 09:27:00,14437,Abydos,2018-06-21 10:03:55
537884,2010-12-09 09:30:00,15694,Abydos,2018-06-21 10:03:55
537885,2010-12-09 00:00:00,12942,Abydos,2018-06-21 10:03:55
537886,2010-12-09 09:49:00,15660,Abydos,2018-06-21 10:03:55
537887,2010-12-09 10:00:00,18092,Abydos,2018-06-21 10:03:55
537888,2010-12-09 10:04:00,15358,Abydos,2018-06-21 10:03:55
537889,2010-12-09 10:04:00,13319,Abydos,2018-06-21 10:03:55
537890,2010-12-09 00:00:00,15358,Abydos,2018-06-21 10:03:55
537891,2010-12-09 00:00:00,13319,Abydos,2018-06-21 10:03:55
